"id","Background","Background percent","Body","Body percent","Extra color","Extra color percent","Peg count","Peg count percent","Peg layout","Peg layout percent","Peg scaling","Peg scaling percent","Peg style","Peg style percent","Size","Size percent","Wrap orientation","Wrap orientation percent","Wrap style","Wrap style percent","rarity","rank","id again"
640,"Yellow",6.8,"White",52,"N/A",84.5,"13",2.6,"5x5 grid",23.6,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000407218509026964069642",136,640
641,"White",80.2,"White",52,"N/A",84.5,"24",0.2,"Recursive grid",13.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000211334975709167601594",93,641
642,"White",80.2,"Black",40.2,"Green",0.4,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Loop",50.5,"0.000036116822462770209500",26,642
643,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.021644585018582646745999",584,643
644,"Red",5.4,"White",52,"Red",12.3,"8",5.5,"Tiled 3,2",3.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000171724597395185184148",82,644
645,"White",80.2,"White",52,"N/A",84.5,"7",3.3,"Recursive grid",13.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.005678918703700991388317",389,645
646,"Yellow",6.8,"White",52,"N/A",84.5,"41",0.2,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000220997007017566823948",95,646
647,"White",80.2,"Black",40.2,"N/A",84.5,"31",0.3,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.002962645148906301213743",304,647
648,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.053877104726606755980001",772,648
649,"White",80.2,"Yellow",5.4,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.026900621425027824995535",607,649
650,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.261663745620687338000465",936,650
651,"White",80.2,"White",52,"N/A",84.5,"19",1.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.031263812894987627610810",636,651
652,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.031872275701896338184760",646,652
653,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"Tiled 3,4",2.9,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.030972443359183390171330",630,653
654,"White",80.2,"Black",40.2,"N/A",84.5,"17",2.6,"Tiled 5,4",3,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000462635278507890718245",143,654
655,"White",80.2,"Black",40.2,"N/A",84.5,"15",2.9,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.008203991063016551066323",447,655
656,"White",80.2,"Black",40.2,"N/A",84.5,"7",3.3,"Tiled 2,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.005664382453423323117436",388,656
657,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.118468647420256187330345",868,657
658,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Weave",49.5,"0.007478595997829308970883",434,658
659,"Beige",4.7,"Black",40.2,"N/A",84.5,"17",2.6,"5x5 grid",23.6,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000058539472891798815623",42,659
660,"White",80.2,"White",52,"N/A",84.5,"11",2.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.052370633332373663082482",761,660
661,"White",80.2,"White",52,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.151368024083247787459072",887,661
662,"White",80.2,"Black",40.2,"N/A",84.5,"11",2.5,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001438301848615913553636",236,662
663,"White",80.2,"White",52,"Red",12.3,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.050263812435040015891285",748,663
664,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.129824307784270648324920",869,664
665,"White",80.2,"White",52,"Red",12.3,"14",5.2,"Tiled 3,4",2.9,"Smaller near center",10.4,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000023145864006282124495",21,665
666,"White",80.2,"Black",40.2,"N/A",84.5,"26",0.4,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.004029995421407897050747",349,666
667,"White",80.2,"White",52,"N/A",84.5,"5",6.4,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.021995067048206046883552",586,667
668,"White",80.2,"Black",40.2,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.117019126310510784838570",867,668
669,"Yellow",6.8,"Black",40.2,"N/A",84.5,"13",2.6,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000623641594264909607769",159,669
670,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.029888707359037793021006",627,670
671,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.129824307784270648324920",872,671
672,"White",80.2,"White",52,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.006178895680067574523731",404,672
673,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.281308079163161972591212",962,673
674,"White",80.2,"Black",40.2,"N/A",84.5,"12",3.2,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.051822755937511913448823",756,674
675,"Beige",4.7,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.016818678704596211337385",554,675
676,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.116869867220828996257076",864,676
677,"Yellow",6.8,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.024333407487500898630506",603,677
678,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.017489284986482060008095",562,678
679,"White",80.2,"White",52,"N/A",84.5,"15",2.9,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.010167858488667223110236",486,679
680,"White",80.2,"Black",40.2,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.102391735521696933264302",844,680
681,"Yellow",6.8,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.011007547293429431264911",494,681
682,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.338470516723277103920964",992,682
683,"White",80.2,"White",52,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Loop",50.5,"0.001436587042735561203788",235,683
684,"White",80.2,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.013405248657221140173856",524,684
685,"White",80.2,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.011470245348277195718278",505,685
686,"White",80.2,"Yellow",5.4,"Red",12.3,"15",2.9,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000150654508445157922373",77,686
687,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.054365730665396835852299",773,687
688,"Beige",4.7,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.011973035625874529214174",512,688
689,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.035962160255399847064162",671,689
690,"Yellow",6.8,"Black",40.2,"N/A",84.5,"8",5.5,"Tiled 3,2",3.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.001125734011508314246289",211,690
691,"White",80.2,"White",52,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.006178895680067574523731",406,691
692,"Beige",4.7,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001751582600841367120051",252,692
693,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.115215393331222062944796",860,693
694,"White",80.2,"Black",40.2,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.013793705303441037776646",532,694
695,"Beige",4.7,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Weave",49.5,"0.000182649903004314341157",86,695
696,"White",80.2,"Black",40.2,"N/A",84.5,"13",2.6,"Tiled 5,4",3,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000934996059198262723967",189,696
697,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.264276213475956089915542",943,697
698,"White",80.2,"White",52,"N/A",84.5,"22",1.7,"Tiled 4,5",2.4,"Smaller near center",10.4,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000042169420895622969771",30,698
699,"White",80.2,"Black",40.2,"N/A",84.5,"10",3.3,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.008583983051177896880790",453,699
700,"White",80.2,"White",52,"Red",12.3,"23",2.1,"Recursive grid",13.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000323004877075017756034",120,700
701,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.264276213475956089915542",950,701
702,"White",80.2,"Black",40.2,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001056498028118395098029",202,702
703,"Yellow",6.8,"White",52,"N/A",84.5,"16",13.7,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.015138294980703325895433",542,703
704,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.031442147018801720748105",638,704
705,"White",80.2,"Black",40.2,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.001942953425853776805790",265,705
706,"White",80.2,"Black",40.2,"N/A",84.5,"7",3.3,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.015911615711375497184132",548,706
707,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.053877104726606755980001",771,707
708,"Red",5.4,"Black",40.2,"N/A",84.5,"5",6.4,"Tiled 3,2",3.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000279864338635623776524",111,708
709,"White",80.2,"Black",40.2,"N/A",84.5,"15",2.9,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.050065045429912892471780",744,709
710,"White",80.2,"Black",40.2,"N/A",84.5,"15",2.9,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.051076460489103046869186",753,710
711,"Yellow",6.8,"Yellow",5.4,"N/A",84.5,"25",11.6,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.001304723914164564397070",227,711
712,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.129824307784270648324920",871,712
713,"Yellow",6.8,"White",52,"Red",12.3,"14",5.2,"Tiled 3,4",2.9,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000179668677841973999142",84,713
714,"White",80.2,"Black",40.2,"N/A",84.5,"12",3.2,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Weave",49.5,"0.000262253512489631025652",105,714
715,"White",80.2,"Yellow",5.4,"N/A",84.5,"14",5.2,"Tiled 4,5",2.4,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001251103056198272535371",223,715
716,"Yellow",6.8,"White",52,"N/A",84.5,"18",2.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.004636026102768513873498",361,716
717,"Yellow",6.8,"White",52,"N/A",84.5,"20",0.9,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.000974793728973525263823",193,717
718,"Yellow",6.8,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.022634154574710702717555",590,718
719,"White",80.2,"White",52,"N/A",84.5,"17",2.6,"Tiled 5,4",3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.007529786912304417892394",435,719
720,"White",80.2,"White",52,"N/A",84.5,"13",2.6,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.033213069994372464155408",652,720
721,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.082308392106782146679933",828,721
722,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.264276213475956089915542",949,722
723,"White",80.2,"White",52,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.264276213475956089915542",940,723
724,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.017842603875097857307752",566,724
725,"Beige",4.7,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Bigger near center",12.4,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000203740392361550256943",91,725
726,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.027443555409995445265592",613,726
727,"Red",5.4,"Black",40.2,"N/A",84.5,"12",3.2,"4x4 grid",21.7,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000282917249507209369545",114,727
728,"White",80.2,"White",52,"N/A",84.5,"28",0.6,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Off-center",21.2,"Weave",49.5,"0.000077005551128314736974",50,728
729,"Black",1.6,"Black",40.2,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000346296782655191150505",125,729
730,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"Tiled 3,2",3.3,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.000622449634190200642471",158,730
731,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.200260181719651569887120",899,731
732,"White",80.2,"Black",40.2,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.007842466131801931542022",441,732
733,"White",80.2,"Black",40.2,"N/A",84.5,"25",11.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.200260181719651569887120",897,733
734,"White",80.2,"Black",40.2,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.034930861723110058492114",660,734
735,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.129824307784270648324920",873,735
736,"White",80.2,"White",52,"Red",12.3,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Bullseye",7.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.003994742385123596986607",346,736
737,"Red",5.4,"Black",40.2,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.004431989977159307356191",356,737
738,"White",80.2,"White",52,"Red",12.3,"14",5.2,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.001680612794864631527950",247,738
739,"White",80.2,"White",52,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.014921794403520965283105",540,739
740,"Yellow",6.8,"Black",40.2,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Loop",50.5,"0.000013775759324704578665",15,740
741,"Yellow",6.8,"White",52,"N/A",84.5,"17",2.6,"Tiled 4,5",2.4,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000068805516059355299372",47,741
742,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"Tiled 3,2",3.3,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.002814291620969895310611",299,742
743,"White",80.2,"Black",40.2,"N/A",84.5,"18",2.4,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.023701161191250409709941",596,743
744,"White",80.2,"White",52,"N/A",84.5,"4",3.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.013405248657221140173856",523,744
745,"Beige",4.7,"White",52,"N/A",84.5,"5",6.4,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.008695037357835012567508",456,745
746,"White",80.2,"Black",40.2,"Red",12.3,"25",11.6,"5x5 grid",23.6,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.001056498028118395098029",201,746
747,"White",80.2,"Black",40.2,"Red",12.3,"16",13.7,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Loop",50.5,"0.001206049028752105350612",220,747
748,"White",80.2,"White",52,"N/A",84.5,"7",3.3,"Tiled 2,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.007327061880050068573555",429,748
749,"White",80.2,"White",52,"N/A",84.5,"7",3.3,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.007327061880050068573555",428,749
750,"White",80.2,"White",52,"N/A",84.5,"3",0.4,"Tiled 2,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000888128712733341602568",186,750
751,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.012211769800083446466110",514,751
752,"White",80.2,"Black",40.2,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.013793705303441037776646",531,752
753,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Weave",49.5,"0.004880208262467923725769",363,753
754,"White",80.2,"Black",40.2,"N/A",84.5,"13",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.044885902799232255122597",726,754
755,"White",80.2,"White",52,"N/A",84.5,"16",13.7,"4x4 grid",21.7,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.038662009519153370251665",688,755
756,"White",80.2,"White",52,"N/A",84.5,"8",5.5,"4x4 grid",21.7,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.112933900393970151898593",848,756
757,"White",80.2,"White",52,"N/A",84.5,"10",3.3,"Recursive grid",13.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.005678918703700991388317",390,757
758,"White",80.2,"White",52,"N/A",84.5,"5",6.4,"Recursive grid",13.5,"Smaller near center",10.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.011013660516268588412947",496,758
759,"White",80.2,"White",52,"Red",12.3,"9",14.6,"3x3 grid",24.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.050263812435040015891285",747,759
760,"White",80.2,"White",52,"N/A",84.5,"6",5.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.021273873851078213548238",581,760
761,"White",80.2,"Black",40.2,"N/A",84.5,"18",2.4,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.042270174197878387922778",718,761
762,"White",80.2,"Black",40.2,"Red",12.3,"44",0.1,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.000146653679536441229874",76,762
763,"White",80.2,"Black",40.2,"N/A",84.5,"17",2.6,"5x5 grid",23.6,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.045792688714368257052456",733,763
764,"White",80.2,"Black",40.2,"N/A",84.5,"9",14.6,"3x3 grid",24.5,"Bigger near center",12.4,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Weave",49.5,"0.042028891783633712253554",712,764
765,"Beige",4.7,"White",52,"N/A",84.5,"12",3.2,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Off-center",21.2,"Loop",50.5,"0.000657513937868926920567",165,765
766,"Yellow",6.8,"Black",40.2,"N/A",84.5,"14",5.2,"Recursive grid",13.5,"Uniform",77.2,"Solid",92.5,"smol boi",3.6,"Balanced",78.8,"Loop",50.5,"0.000165885305267542962002",80,766
767,"White",80.2,"White",52,"N/A",84.5,"14",5.2,"Tiled 4,3",2.3,"Uniform",77.2,"Solid",92.5,"Normal",96.4,"Balanced",78.8,"Loop",50.5,"0.011545673265533441809172",507,767
